,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run39,10334.359000051021,281.84699999997855,48.29900000000223,0.169,373.23900000000003,0,310.85200000000003,232.2019999999999,0,0,474.6640000343323,475.5610000491142,0,4,1171.699999988079,1,
run40,8642.101999998093,222.39399999998957,41.62900000000097,0.059,308.34000000000003,0,263.207,188.34199999999996,0,0,563.1679999828339,563.8120000362396,0,4,1252,2.399999976158142,
run41,10062.967999994755,266.39899999998414,46.98100000000253,0.11,366.58699999999993,0,302.576,207.49,0,0,553.9039999842644,555.2310000061989,0,4,1252.3999999761581,0.8999999761581421,
run42,8859.367000043392,231.35699999998576,43.391000000001064,0.055,324.6109999999999,0,272.63,205.834,0,0,439.52300000190735,440.1060000061989,0,4,1192.6000000238419,0.699999988079071,
run43,9469.949999988079,253.3019999999797,46.47000000000164,0.1,351.641,0,297.80100000000004,208.29200000000003,0,0,483.0989999771118,484.0069999694824,0,4,1208,2.599999964237213,
run44,10524.036000013351,281.28599999997675,49.36400000000227,0.078,382.00199999999995,0,318.218,226.45499999999998,0,0,537.7789999842644,538.3299999833107,0,4,1250.8999999761581,0.9000000357627869,
run45,10503.893999993801,275.1029999999798,48.94200000000265,0.113,377.28999999999996,0,312.63499999999993,205.104,0,0,533.688000023365,534.6669999957085,0,4,1308.5,1.899999976158142,
run46,10566.99699997902,289.2829999999797,50.576000000002246,0.066,396.66800000000006,0,328.48600000000005,234.00799999999998,0,0,454.29399996995926,455.76099997758865,0,4,1140.199999988079,0.699999988079071,
run47,9624.860000014305,257.196999999983,48.06300000000142,0.187,348.767,0,294.199,220.47699999999998,0,0,432.75800001621246,434.1759999990463,0,4,1191.800000011921,1,
run48,11558.981000006199,334.22499999997495,58.432000000002596,0.119,434.058,0,360.778,245.17099999999994,0,0,527.0600000023842,527.9570000171661,0,4,1339.4000000357628,1.800000011920929,
run49,8778.866999983788,236.62599999998557,42.627000000001374,0.091,322.9350000000001,0,271.09399999999994,212.97600000000003,0,0,630.6570000052452,631.2179999947548,0,4,1150.5,2.600000023841858,
