,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run26,8179.85699999996,301.42300000000034,4.547000000000016,0.12,419.942,0,485.75,293.61400000000003,0,0,5195.478000000003,5195.844999999972,0,2,4841.699999999953,8.5,
run27,7989.494999999995,301.23100000000096,3.955999999999993,0.094,419.53099999999995,0,482.08500000000004,279.23600000000005,0,0,5141.655999999959,5142.08600000001,0,2,4901.599999999977,8.300000000046566,
run28,7927.694999999949,299.8030000000011,4.121000000000003,0.089,415.466,0,487.34599999999995,356.59700000000004,0,0,5114.565999999992,5114.792999999947,0,2,4861.300000000047,8.5,
run29,8007.440999999992,300.1280000000015,4.3469999999999915,0.077,423.8670000000001,0,491.88300000000004,286.0810000000001,0,0,5206.359999999986,5206.618999999948,0,2,4953.5,8.5,
run30,8123.935999999987,302.1310000000058,4.7840000000000025,0.177,424.142,0,475.66400000000004,342.05,0,0,5285.93200000003,5286.41399999999,0,2,4996,8.300000000046566,
run31,7486.635000000009,271.0819999999944,3.715999999999993,0.053,428.0199999999999,0,464.47100000000006,306.314,0,0,4542.869999999995,4543.094999999972,0,2,4337.70000000007,8.800000000046566,
run32,7389.773999999976,261.46100000000314,4.150000000000009,0.08,415.909,0,487.812,333.176,0,0,4614.7970000000205,4615.069999999949,0,2,4330,9.099999999976717,
run33,7242.667000000016,261.7380000000021,4.765000000000012,0.065,428.59,0,494.914,352.058,0,0,4473.067000000039,4473.39300000004,0,2,4172.099999999977,9,
run34,8453.011000000022,270.62099999999737,4.3090000000000055,0.09,670.7220000000002,0,743.5040000000001,354.21,0,0,5346.583000000101,5346.898000000045,0,2,5040.5,9.70000000006985,
run35,7800.980000000098,297.5909999999937,3.9220000000000073,0.059,490.89900000000006,0,517.7489999999999,343.94300000000004,0,0,5066.106000000029,5066.369999999995,0,2,4784.900000000023,8.599999999976717,
run36,8575.173000000068,317.61499999999404,4.469999999999995,0.082,451.136,0,563.757,342.303,0,0,5829.828000000096,5830.238000000012,0,2,5413.100000000093,8.599999999976717,
run37,8301.474999999977,316.9349999999999,4.177000000000017,0.062,404.08200000000005,0,478.028,307.738,0,0,5430.429999999935,5430.745999999926,0,2,5176.800000000047,8.29999999993015,
run38,8087.673999999999,307.54599999999937,4.196999999999994,0.119,485.96500000000003,0,514.894,359.706,0,0,5396.203999999911,5396.572999999975,0,2,5128.79999999993,10.5,
run39,8190.737999999896,309.34699999999634,4.577999999999994,0.075,465.74300000000005,0,513.254,368.89799999999997,0,0,5375.81799999997,5376.04999999993,0,2,5100.399999999907,10.099999999976717,
run40,7760.507999999914,295.05399999999884,3.818000000000003,0.119,402.96700000000004,0,470.381,284.186,0,0,4935.916999999899,4936.190999999875,0,2,4692,8.5,
run41,8190.160000000149,321.77099999999336,4.302999999999996,0.079,404.53600000000006,0,457.807,347.676,0,0,5419.253999999957,5419.505000000121,0,2,5166,8.699999999953434,
run42,8275.810999999987,312.89899999999506,4.201000000000007,0.076,444.44300000000004,0,498.499,339.704,0,0,5360.155000000028,5360.432999999961,0,2,5076.800000000047,8.800000000046566,
run43,8306.129999999888,314.10099999999187,3.9700000000000064,0.097,437.508,0,497.622,342.75100000000003,0,0,5409.372999999905,5409.585999999894,0,2,5138.299999999814,9.400000000139698,
run44,8295.53199999989,309.3589999999982,4.264000000000002,0.054,462.414,0,506.333,371.24,0,0,5552.134000000078,5552.489999999991,0,2,5184.100000000093,9,
run45,8378.391999999993,325.87299999999044,4.058000000000003,0.068,441.43,0,499.35,349.04699999999997,0,0,5629.584000000032,5629.943999999901,0,2,5373.600000000093,9.899999999906868,
run46,8182.934000000141,315.45999999999754,4.985000000000007,0.074,403.50499999999994,0,472.203,309.19800000000004,0,0,5359.327000000048,5359.655999999959,0,2,5076.899999999907,8.699999999953434,
run47,7225.646999999881,266.4049999999972,4.037000000000001,0.066,437.382,0,498.85900000000004,325.986,0,0,4495.977999999886,4496.331000000006,0,2,4244.09999999986,9.5,
run48,7773.03600000008,306.1779999999908,4.003999999999994,0.056,452.6689999999999,0,509.508,355.36499999999995,0,0,5061.972999999998,5062.310000000056,0,2,4803,8.699999999953434,
run49,7457.068999999901,268.37699999999734,3.827000000000009,0.048,410.02700000000004,0,469.662,323.341,0,0,4672.9550000000745,4673.268999999855,0,2,4393,9.600000000093132,
