,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run34,9841.32800000906,193.38099999999056,8.033999999999997,0.13899999999999998,175.77200000000008,0,155.68999999999997,116.14700000000003,0,0,1528.8560000061989,4717.823000013828,0,6,5104.100000023842,1.300000011920929,
run35,9504.305999994278,184.2759999999922,9.871999999999993,0.092,176.29900000000012,0,154.173,121.793,0,0,1580.0210000276566,4396.527000010014,0,6,4723.399999976158,1.199999988079071,
run36,9407.910000026226,172.3709999999934,8.434999999999993,0.146,166.49999999999994,0,146.751,116.62300000000003,0,0,1486.6949999928474,4255.830999970436,0,6,4566.099999964237,0.699999988079071,
run37,9589.929000020027,177.7469999999945,8.394000000000007,0.23299999999999998,169.78900000000004,0,154.47799999999998,125.93200000000003,0,0,1633.7609999775887,4424.338999986649,0,6,4774.900000035763,7.5,
run38,9319.805999994278,173.72599999999423,8.883000000000003,0.08499999999999999,167.42400000000004,0,152.52599999999998,136.347,0,0,1484.9900000095367,4212.490000009537,0,6,4546.300000011921,1.5,
run39,9678.612999975681,176.74599999999424,7.604999999999999,0.112,172.67299999999994,0,153.57199999999997,118.07500000000002,0,0,1607.6039999723434,4542.634000003338,0,6,4910.199999988079,1.399999976158142,
run40,9632.299000024796,187.06299999999337,8.861000000000004,0.08499999999999999,176.66599999999997,0,162.213,139.98999999999998,0,0,1517.8759999871254,4483.524999976158,0,6,4821.300000011921,1.199999988079071,
run41,10063.032999956607,191.49599999999126,8.145000000000005,0.16,183.62299999999993,0,186.055,125.19999999999996,0,0,1727.9350000023842,4816.289999961853,0,6,5269.600000023842,0.800000011920929,
run42,9483.069000005722,181.694999999994,8.36000000000001,0.10999999999999999,168.62700000000018,0,145.43199999999996,114.30799999999999,0,0,1500.6129999756813,4379.690999984741,0,6,4706.5,1.399999976158142,
run43,9638.005999982357,177.53999999999272,7.949000000000004,0.085,178.30700000000013,0,153.581,119.711,0,0,1592.9520000219345,4471.035000026226,0,6,4834.800000011921,1.600000023841858,
run44,9593.887000024319,189.14099999999186,8.626999999999995,0.13,174.372,0,153.761,114.20499999999997,0,0,1507.5260000228882,4510.5990000367165,0,6,4810.399999976158,0.8999999761581421,
run45,9342.481000006199,171.64599999999575,8.744000000000009,0.11900000000000001,167.39900000000003,0,149.94100000000003,114.69900000000005,0,0,1590.5080000162125,4277.564999997616,0,6,4620.399999976158,3.599999964237213,
run46,9901.96700000763,188.2989999999926,8.917000000000002,0.126,186.78499999999994,0,157.398,136.974,0,0,1622.5,4715.278999984264,0,6,5085.100000023842,1.4000000357627869,
run47,9632.163999974728,174.84699999999486,8.262999999999998,0.08199999999999999,172.42200000000003,0,149.32199999999997,117.92899999999999,0,0,1535.1610000133514,4471.9919999837875,0,6,4834,4.5,
run48,9953.282000005245,189.04199999999307,10.006000000000006,0.134,195.89500000000012,0,173.76699999999997,118.44,0,0,1763.4319999814034,4787.07699996233,0,6,5176.400000035763,0.9000000357627869,
run49,9465.346000015736,172.50799999999512,8.85300000000001,0.136,170.01400000000007,0,144.628,126.627,0,0,1529.4980000257492,4284.166000008583,0,6,4602,1.100000023841858,
