,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid,configuration
setup102run12,6813.640000000596,308.57399999999694,4.449000000000002,0.086,297.606,0,296.26400000000007,332.03700000000003,0,0,4532.587999999523,4532.837999999523,0,2,4357.5,9.799999997019768,br5_bxs2,
setup102run13,6777.961999997497,310.3019999999978,4.636000000000006,0.124,309.26500000000004,0,297.4839999999999,308.183,0,0,4526.679999999702,4526.965999998152,0,2,4339,9,br5_bxs2,
setup102run14,6805.622999999672,286.5490000000062,4.452000000000002,0.077,322.11999999999995,0,297.51199999999994,303.98800000000006,0,0,4458.363000001758,4458.684000000358,0,2,4234.199999999255,10.900000002235174,br5_bxs2,
setup102run15,6596.085999999195,308.5479999999961,4.108999999999996,0.123,298.581,0,282.56700000000006,290.45,0,0,4379.655999999493,4379.995999999344,0,2,4202.900000002235,9.600000001490116,br5_bxs2,
setup102run16,6577.232000000775,291.9980000000052,3.9590000000000023,0.091,323.683,0,337.912,295.635,0,0,4293.276999998838,4293.594999998808,0,2,4155.10000000149,11.200000002980232,br5_bxs2,
setup102run17,6644.7789999991655,298.2870000000024,4.493999999999999,0.115,335.2320000000001,0,310.76500000000004,313.827,0,0,4376.626000002027,4376.960000000894,0,2,4227.29999999702,7.600000001490116,br5_bxs2,
setup102run18,7062.762999996543,317.4550000000044,5.372000000000007,0.112,294.371,0,330.0919999999999,298.12399999999997,0,0,4807.701999999583,4808.23599999398,0,2,4529.79999999702,8.200000002980232,br5_bxs2,
setup102run19,6722.571000002325,315.78100000000285,4.70799999999999,0.077,293.62,0,293.54699999999997,304.997,0,0,4509.917000003159,4510.28599999845,0,2,4262.60000000149,8.699999995529652,br5_bxs2,
setup102run20,6590.199000000954,313.23799999999545,4.944000000000002,0.12,286.154,0,277.94199999999995,267.94,0,0,4378.947999998927,4379.200999997556,0,2,4196.5,9.5,br5_bxs2,
setup102run21,6749.879000000656,309.61399999999696,4.862000000000011,0.049,310.81499999999994,0,300.561,291.767,0,0,4485.382999993861,4485.670999996364,0,2,4316.9000000059605,10.300000004470348,br5_bxs2,
setup102run22,6696.629999995232,295.5820000000089,4.368000000000002,0.047,300.21700000000004,0,297.324,295.902,0,0,4506.29999999702,4506.614999994636,0,2,4326.10000000149,11,br5_bxs2,
setup102run23,6476.497999995947,291.2440000000065,4.185999999999996,0.076,292.778,0,287.058,299.953,0,0,4302.803999997675,4303.006999999285,0,2,4142.69999999553,9.799999997019768,br5_bxs2,
setup102run24,6736.780000001192,316.88799999999765,4.5209999999999955,0.117,300.2709999999999,0,275.789,325.555,0,0,4538.715000003576,4539.057000003755,0,2,4329,10.100000001490116,br5_bxs2,
setup102run25,6825.765000000596,307.22100000000285,4.124999999999995,0.049,277.84599999999995,0,267.922,290.622,0,0,4660.762000001967,4661.151000000536,0,2,4419,8.199999995529652,br5_bxs2,
setup102run26,6759.379000000656,301.1010000000028,4.554999999999995,0.087,309.667,0,302.18,334.84600000000006,0,0,4547.747999995947,4548.042999997735,0,2,4305.39999999851,7.300000004470348,br5_bxs2,
setup102run27,6591.427000001073,299.57100000000065,3.9160000000000035,0.056,298.111,0,281.847,296.57399999999996,0,0,4396.567999996245,4396.901999995112,0,2,4258.0999999940395,8.099999994039536,br5_bxs2,
setup102run28,6462.877000004053,283.19900000000854,4.030000000000004,0.061,287.409,0,282.10699999999997,287.051,0,0,4214.755000002682,4214.991000004113,0,2,4045.5,7.600000001490116,br5_bxs2,
setup102run29,6387.869999997318,282.2270000000089,4.710999999999999,0.057,284.51399999999995,0,287.359,297.46200000000005,0,0,4210.788999997079,4211.164999999106,0,2,3986.5,7.600000001490116,br5_bxs2,
setup102run30,6550.037000000477,287.2670000000113,4.204,0.102,285.336,0,286.942,288.835,0,0,4377.587000004947,4377.92500000447,0,2,4128.89999999851,7.399999998509884,br5_bxs2,
setup102run31,6524.890999995172,300.47800000000524,4.287999999999996,0.12,269.83399999999995,0,267.266,280.92600000000004,0,0,4336.07499999553,4336.353999994695,0,2,4200.10000000149,8.5,br5_bxs2,
setup102run32,6666.552999995649,299.27299999999894,4.1819999999999995,0.157,328.21599999999995,0,303.414,307.499,0,0,4454.178999997675,4454.570000000298,0,2,4284.89999999851,7.600000001490116,br5_bxs2,
setup102run33,6677.6539999991655,298.6780000000061,4.696999999999993,0.058,306.995,0,289.682,296.612,0,0,4492.563000001013,4493.130999997258,0,2,4292,7.800000004470348,br5_bxs2,
setup102run34,6616.086999997497,293.6410000000058,4.1060000000000025,0.064,318.55799999999994,0,319.763,308.702,0,0,4348.266000002623,4348.717999994755,0,2,4174.20000000298,10.299999997019768,br5_bxs2,
setup102run35,6774.011999994516,311.1279999999982,5.801999999999995,0.086,302.63899999999995,0,300.363,306.653,0,0,4501.748999997973,4502.158999994397,0,2,4350,11,br5_bxs2,
setup102run36,6651.554000005126,288.63300000000976,5.165999999999993,0.054,294.79600000000005,0,292.046,306.575,0,0,4283.063999995589,4283.395999997854,0,2,4068.2999999970198,7.5999999940395355,br5_bxs2,
setup102run37,7111.729999989271,334.0069999999927,5.083000000000003,0.083,311.617,0,303.8589999999999,331.323,0,0,4813.097999989986,4813.4749999940395,0,2,4606.0999999940395,11.799999997019768,br5_bxs2,
setup102run38,6680.035000011325,305.7010000000043,4.717999999999996,0.088,303.722,0,298.043,323.1329999999999,0,0,4419.373000010848,4419.831000000238,0,2,4245.199999988079,7.799999997019768,br5_bxs2,
setup102run39,6953.9039999991655,318.2249999999926,4.794000000000003,0.105,333.42699999999996,0,321.01099999999997,305.081,0,0,4640.141000002623,4640.570999994874,0,2,4437.79999999702,8.199999988079071,br5_bxs2,
setup102run40,6577.428999994993,299.7850000000004,3.752999999999999,0.081,292.9839999999999,0,282.666,322.215,0,0,4308.303999990225,4308.692999988794,0,2,4170.70000000298,7.600000008940697,br5_bxs2,
setup102run41,6758.1650000065565,324.535999999996,4.24099999999999,0.097,294.737,0,283.019,292.27500000000003,0,0,4536.552000001073,4536.844999998808,0,2,4373.79999999702,7.700000002980232,br5_bxs2,
setup102run42,6479.030000001192,284.0090000000097,3.8670000000000044,0.178,313.983,0,305.248,303.6619999999999,0,0,4256.130999997258,4256.483000010252,0,2,4092.2999999970198,7.799999997019768,br5_bxs2,
setup102run43,6889.098000004888,321.01299999999,4.721000000000002,0.091,311.53399999999993,0,304.5340000000001,301.027,0,0,4732.545000001788,4732.930000007153,0,2,4550.29999999702,7.700000002980232,br5_bxs2,
setup102run44,6696.831000000238,287.057000000006,4.152,0.106,328.73800000000006,0,310.02000000000004,303.298,0,0,4384.91099999845,4385.3330000042915,0,2,4214.800000011921,7.600000008940697,br5_bxs2,
setup102run45,7114.003999993205,317.85699999999594,4.250999999999996,0.097,344.521,0,332.28400000000005,313.622,0,0,4832.534999996424,4832.815999999642,0,2,4651.70000000298,7.800000011920929,br5_bxs2,
setup102run46,6641.263000011444,287.6080000000056,4.738,0.086,337.8639999999999,0,312.605,297.86699999999996,0,0,4397.347000002861,4397.631999999285,0,2,4242.0999999940395,7.700000002980232,br5_bxs2,
setup102run47,7075.4879999905825,310.6950000000011,4.319,0.062,335.89399999999995,0,336.77799999999996,326.17400000000004,0,0,4739.216999992728,4739.473000004888,0,2,4516.5,7.5,br5_bxs2,
setup102run48,6704.059000000358,283.99900000001145,4.169000000000004,0.121,297.351,0,288.38700000000006,285.12399999999997,0,0,4467.77800001204,4468.00300000608,0,2,4179.0999999940395,8.5,br5_bxs2,
setup102run49,6846.288000002503,307.0400000000042,4.380999999999993,0.072,318.85799999999983,0,341.237,304.81899999999996,0,0,4582.002000004053,4582.261000007391,0,2,4414.9000000059605,8.599999994039536,br5_bxs2,
setup103run0,5965.498000000021,273.2730000000017,5.235000000000008,0.11,140.62599999999998,0,153.134,252.93399999999997,0,0,659.3690000000643,660.3450000000885,0,2,4005.4000000000233,8.199999999953434,br5_bxs2_wc1,
setup103run1,6769.584999999963,310.8219999999943,3.825999999999994,0.074,313.78400000000005,0,291.367,303.808,0,0,4533.720999999903,4533.9860000000335,0,2,4357.5,7.600000000093132,br5_bxs2_wc1,
setup103run2,6676.68499999959,306.83400000000694,4.356999999999991,0.057,305.23900000000003,0,298.89099999999996,334.933,0,0,4442.077999999747,4442.35599999968,0,2,4255.9000000003725,8.100000000558794,br5_bxs2_wc1,
setup103run3,6699.319000000134,290.20200000000625,4.931999999999994,0.064,313.524,0,296.34399999999994,297.072,0,0,4313.7249999996275,4314.55999999959,0,2,4108.299999999814,9.899999999441206,br5_bxs2_wc1,
setup103run4,6696.202999999747,306.00500000000056,4.175000000000007,0.084,322.15,0,302.77900000000005,340.86,0,0,4456.052999999374,4456.351999999955,0,2,4266.4000000003725,9.200000001117587,br5_bxs2_wc1,
setup103run5,6650.226999999955,298.29499999999865,3.808999999999998,0.057,318.942,0,301.36699999999996,300.247,0,0,4452.461999999359,4452.7229999993,0,2,4282.5,8.800000000745058,br5_bxs2_wc1,
setup103run6,6824.461000001058,312.5879999999941,4.558999999999999,0.077,321.1209999999999,0,307.097,305.605,0,0,4595.7249999996275,4596.095000000671,0,2,4344.800000000745,7.5,br5_bxs2_wc1,
setup103run7,6998.002000000328,309.2010000000027,5.342999999999996,0.209,297.70699999999994,0,301.596,333.06999999999994,0,0,4712.565000001341,4712.912000000477,0,2,4433.89999999851,9.600000001490116,br5_bxs2_wc1,
setup103run8,6759.220999997109,311.9829999999969,4.386999999999991,0.15,314.366,0,295.5829999999999,305.58799999999997,0,0,4479.3419999964535,4479.644999999553,0,2,4226.79999999702,7.900000002235174,br5_bxs2_wc1,
setup103run9,6958.063000001013,307.58900000000585,3.9650000000000016,0.193,303.40999999999985,0,297.662,345.798,0,0,4596.754000000656,4597.456000000238,0,2,4352.300000000745,10,br5_bxs2_wc1,
setup103run10,6863.447999998927,312.7549999999957,4.310999999999996,0.074,301.48400000000004,0,286.878,287.21099999999996,0,0,4581.5289999991655,4581.819999996573,0,2,4308.39999999851,8.299999997019768,br5_bxs2_wc1,
setup103run11,6581.894999999553,291.4950000000061,4.053999999999995,0.116,325.78599999999994,0,325.958,308.961,0,0,4332.085000000894,4332.322000000626,0,2,4142.300000000745,8.300000000745058,br5_bxs2_wc1,
setup103run12,6704.0210000015795,308.92800000000494,4.842999999999994,0.08,304.592,0,296.316,312.28700000000003,0,0,4501.0489999987185,4501.392000000924,0,2,4269.699999999255,8,br5_bxs2_wc1,
setup103run13,6673.76099999994,306.64100000000656,4.922000000000017,0.116,306.798,0,295.498,323.678,0,0,4489.113000001758,4489.378000002354,0,2,4303.599999997765,11.200000002980232,br5_bxs2_wc1,
setup103run14,6820.810000000149,309.6630000000024,3.788999999999985,0.077,294.8710000000001,0,276.04400000000004,281.496,0,0,4560.460999999195,4560.714999999851,0,2,4311.400000002235,7.699999999254942,br5_bxs2_wc1,
setup103run15,6745.270000003278,307.82000000000033,4.474,0.126,298.316,0,289.453,290.322,0,0,4481.266000002623,4481.62100000307,0,2,4222.5,11,br5_bxs2_wc1,
setup103run16,6599.883999999613,309.2289999999953,4.252000000000006,0.06,312.69599999999997,0,297.96600000000007,284.289,0,0,4395.272999998182,4395.508999999613,0,2,4243,8,br5_bxs2_wc1,
setup103run17,6850.967000000179,316.6830000000025,4.433999999999992,0.148,281.1629999999999,0,277.09299999999996,297.02200000000005,0,0,4646.7630000039935,4647.149000003934,0,2,4397.10000000149,10.800000004470348,br5_bxs2_wc1,
setup103run18,6727.340000006318,301.04299999999773,5.102000000000003,0.07,315.7679999999999,0,300.82599999999996,287.12800000000004,0,0,4513.798000000417,4514.154000006616,0,2,4248.80000000447,10.800000004470348,br5_bxs2_wc1,
setup103run19,6744.268999993801,306.2379999999995,4.512000000000002,0.088,328.279,0,304.86899999999997,282.44800000000004,0,0,4510.204999998212,4510.547999992967,0,2,4311.5999999940395,9.5,br5_bxs2_wc1,
setup103run20,6986.468000002205,293.9120000000054,4.568000000000001,0.081,313.36,0,311.288,320.892,0,0,4697.858999997377,4698.192999996245,0,2,4313.39999999851,7.899999998509884,br5_bxs2_wc1,
setup103run21,6232.11400000006,280.1450000000097,4.769000000000009,0.078,136.73299999999998,0,153.269,248.20299999999997,0,0,3925.884000003338,3926.22500000149,0,2,4137.5,10.899999998509884,br5_bxs2_wc1,
setup103run22,6835.487999998033,297.3980000000023,4.662999999999991,0.072,346.809,0,316.861,304.512,0,0,4514.060000002384,4514.796999998391,0,2,4213.29999999702,9.300000004470348,br5_bxs2_wc1,
setup103run23,6916.546999998391,310.02899999999653,4.455000000000003,0.089,321.32900000000006,0,298.83299999999997,297.04100000000005,0,0,4571.741000004113,4572.0680000036955,0,2,4292.70000000298,10.899999998509884,br5_bxs2_wc1,
setup103run24,6623.682999998331,290.78500000000577,5.021000000000012,0.096,307.54699999999997,0,297.43699999999995,334.83899999999994,0,0,4377.42500000447,4377.7080000042915,0,2,4121.70000000298,9.899999998509884,br5_bxs2_wc1,
setup103run25,6457.130999997258,286.25500000000903,4.211999999999996,0.111,301.622,0,288.098,304.85499999999996,0,0,4209.671999998391,4210.215999998152,0,2,4004.5,8.099999994039536,br5_bxs2_wc1,
setup103run26,6612.101000003517,283.5400000000068,4.185999999999991,0.147,326.57499999999993,0,302.659,262.536,0,0,4278.411000005901,4278.65300000459,0,2,4109.10000000149,7.799999997019768,br5_bxs2_wc1,
setup103run27,6585.912000000477,300.7579999999999,3.7190000000000047,0.086,297.47200000000004,0,277.38800000000003,285.219,0,0,4415.155999995768,4415.3610000014305,0,2,4183.39999999851,8.600000001490116,br5_bxs2_wc1,
setup103run28,6683.546999998391,286.2850000000091,5.052999999999996,0.059,299.88199999999995,0,287.33000000000004,298.048,0,0,4466.479999996722,4466.909999996424,0,2,4101.20000000298,8,br5_bxs2_wc1,
setup103run29,6418.23900000006,282.1640000000097,4.055999999999991,0.062,326.859,0,310.617,303.65299999999996,0,0,4254.66400000453,4254.938000001013,0,2,4055.7999999970198,8,br5_bxs2_wc1,
setup103run30,7056.395000003278,301.1910000000003,4.5210000000000035,0.106,345.13300000000004,0,338.6500000000001,328.92699999999996,0,0,4745.951000005007,4746.204000003636,0,2,4412.29999999702,7.200000002980232,br5_bxs2_wc1,
setup103run31,6289.302000001073,275.3490000000085,3.973000000000006,0.109,296.04599999999994,0,293.17199999999997,304.155,0,0,4024.9369999989867,4025.1539999991655,0,2,3859.6999999955297,7.600000001490116,br5_bxs2_wc1,
setup103run32,6636.715999998152,306.7200000000065,4.081999999999994,0.061,291.36400000000003,0,276.074,287.23600000000005,0,0,4460.631999999285,4460.858999997377,0,2,4300.69999999553,9.299999997019768,br5_bxs2_wc1,
setup103run33,6926.523999996483,309.4359999999958,3.8359999999999994,0.119,309.74199999999996,0,297.87800000000004,283.61499999999995,0,0,4637.781999997795,4638.077999994159,0,2,,2852.2999999970198,br5_bxs2_wc1,
setup103run34,7037.804000005126,315.56999999999675,4.326000000000006,0.103,371.884,0,368.34,317.6139999999999,0,0,4732.70000000298,4733.004000008106,0,2,4536.4000000059605,9.800000011920929,br5_bxs2_wc1,
setup103run35,6924.4059999883175,304.1140000000001,5.028999999999994,0.068,323.604,0,309.588,313.86600000000004,0,0,4478.315999999642,4479.376999989152,0,2,4258.100000008941,8,br5_bxs2_wc1,
setup103run36,7132.274000003934,317.61499999999063,5.088999999999996,0.093,348.88000000000005,0,342.56,302.146,0,0,4836.379999995232,4836.690999999642,0,2,4636.29999999702,10.100000008940697,br5_bxs2_wc1,
setup103run37,6748.01099999249,293.2600000000067,4.676000000000003,0.107,366.3469999999999,0,320.877,304.59900000000005,0,0,4500.934000000358,4501.358999997377,0,2,4315.899999991059,8.799999997019768,br5_bxs2_wc1,
setup103run38,6822.659000009298,303.47800000000296,4.355999999999998,0.135,335.2819999999999,0,322.62699999999995,323.30899999999997,0,0,4548.517000004649,4548.822000011802,0,2,4358.29999999702,8.300000011920929,br5_bxs2_wc1,
setup103run39,6806.805000007153,305.858000000007,4.230000000000005,0.192,327.7640000000001,0,310.968,320.61400000000003,0,0,4596.302000001073,4596.548999994993,0,2,4393.5,7.5999999940395355,br5_bxs2_wc1,
setup103run40,6729.288000002503,305.7070000000006,4.2100000000000035,0.07,316.14199999999994,0,307.243,323.624,0,0,4581.587999999523,4581.831000000238,0,2,4327.79999999702,7.5,br5_bxs2_wc1,
setup103run41,6797.5960000008345,300.9740000000039,4.288000000000004,0.075,306.75499999999994,0,295.245,302.77,0,0,4478.159999996424,4478.542999997735,0,2,4245.0999999940395,8.5,br5_bxs2_wc1,
setup103run42,6910.276000007987,305.0500000000007,4.099000000000008,0.071,318.8099999999999,0,304.99699999999996,301.62,0,0,4598.4690000116825,4598.70000000298,0,2,4353.300000011921,7.399999991059303,br5_bxs2_wc1,
setup103run43,6819.875,304.36700000000286,4.941999999999997,0.094,318.824,0,305.07499999999993,324.327,0,0,4601.58900000155,4601.973000004888,0,2,4353.4000000059605,8.099999994039536,br5_bxs2_wc1,
setup103run44,6550.484999999404,293.66200000000345,4.703000000000006,0.11,310.6209999999999,0,300.799,330.559,0,0,4324.619000002742,4324.8870000094175,0,2,4152,9.5,br5_bxs2_wc1,
setup103run45,6190.8629999905825,281.9790000000098,4.441999999999996,0.066,297.625,0,284.86100000000005,315.669,0,0,4052.5719999969006,4052.9149999916553,0,2,3876.2000000029802,8.5,br5_bxs2_wc1,
setup103run46,6735.416000008583,305.37599999999657,3.6209999999999902,0.068,299.21400000000006,0,288.0300000000001,273.15,0,0,4560.009000003338,4560.3460000008345,0,2,4369.79999999702,8.5,br5_bxs2_wc1,
setup103run47,6852.877000004053,305.5460000000048,4.835000000000004,0.06,321.35900000000004,0,301.221,332.147,0,0,4607.388000011444,4607.777000010014,0,2,4401.300000011921,8.099999994039536,br5_bxs2_wc1,
setup103run48,6840.208999991417,281.09700000000555,4.129999999999997,0.11,327.875,0,311.69700000000006,321.59499999999997,0,0,4587.409999996424,4587.798999994993,0,2,4263.20000000298,8.700000002980232,br5_bxs2_wc1,
setup103run49,6782.524000003934,323.2409999999906,4.154000000000001,0.066,320.081,0,291.383,301.716,0,0,4616.600000008941,4616.909000009298,0,2,4434,8.900000005960464,br5_bxs2_wc1,
setup104run0,6022.262000000104,276.2300000000033,5.436999999999999,0.055,144.23600000000002,0,156.9,239.453,0,0,716.655999999959,717.4150000000373,0,2,4029.8000000000466,7.899999999906868,br5_bxs2_wc2,
setup104run1,6789.981000000145,306.6669999999993,4.469,0.059,303.73099999999994,0,283.98400000000004,300.05600000000004,0,0,4473.469000000041,4473.805999999866,0,2,4255,10.299999999813735,br5_bxs2_wc2,
setup104run2,6463.5999999996275,290.2960000000059,4.660000000000011,0.147,306.53499999999997,0,290.8670000000001,306.501,0,0,4279.791999999434,4280.512000000104,0,2,4071.9000000003725,8.200000000186265,br5_bxs2_wc2,
setup104run3,6682.7869999995455,290.7750000000046,4.227999999999998,0.063,348.94,0,323.81000000000006,288.626,0,0,4436.944999999367,4437.520999999717,0,2,4282.799999999814,8.5,br5_bxs2_wc2,
setup104run4,6636.8460000008345,311.11200000000235,4.621000000000003,0.143,282.11,0,273.23699999999997,299.25300000000004,0,0,4395.428000001237,4395.702999999747,0,2,4235.199999999255,8,br5_bxs2_wc2,
setup104run5,6693.0960000008345,312.93699999999916,4.774000000000004,0.158,298.6720000000001,0,274.617,293.49899999999997,0,0,4498.61400000006,4498.946000000462,0,2,4306.799999998882,9.199999999254942,br5_bxs2_wc2,
setup104run6,6709.008999999613,316.6609999999996,5.271,0.097,282.99399999999997,0,272.86100000000005,267.721,0,0,4492.573999999091,4492.933000000194,0,2,4276.699999999255,9.400000000372529,br5_bxs2_wc2,
setup104run7,6776.958000000566,289.66900000000805,5.093000000000014,0.165,352.2819999999999,0,327.35999999999996,306.87100000000004,0,0,4442.623999999836,4442.901000000536,0,2,4191.0999999996275,9.800000000745058,br5_bxs2_wc2,
setup104run8,6671.203000001609,309.0760000000017,3.9750000000000054,0.094,290.634,0,275.97300000000007,299.814,0,0,4436.547000002116,4436.831000000238,0,2,4184.5,8.199999999254942,br5_bxs2_wc2,
setup104run9,6711.811000000685,291.40600000000626,4.63,0.059,354.237,0,320.9789999999999,295.2,0,0,4400.173000000417,4400.453000001609,0,2,4170.199999999255,8.5,br5_bxs2_wc2,
setup104run10,6819.386999998242,288.90600000000444,4.357999999999993,0.065,309.442,0,300.7319999999999,307.992,0,0,4471.767000000924,4472.072999998927,0,2,4145.599999997765,10.399999998509884,br5_bxs2_wc2,
setup104run11,6649.53599999845,305.59799999999876,4.286000000000002,0.097,317.067,0,298.467,294.815,0,0,4414.578999999911,4414.93200000003,0,2,4145.900000002235,8.899999998509884,br5_bxs2_wc2,
setup104run12,7062.9160000011325,323.52099999999626,4.3669999999999884,0.094,323.692,0,339.33400000000006,295.793,0,0,4831.872999999672,4832.273000001907,0,2,4536,11.400000002235174,br5_bxs2_wc2,
setup104run13,6873.928999997675,293.187000000005,4.402000000000001,0.054,326.93000000000006,0,342.188,302.489,0,0,4551.844000000507,4552.230000000447,0,2,4259.5,9.5,br5_bxs2_wc2,
setup104run14,6694.033999998629,287.3810000000055,4.7659999999999965,0.102,337.612,0,316.71000000000004,308.13800000000003,0,0,4456.31799999997,4456.686999998987,0,2,4154.800000000745,10.399999998509884,br5_bxs2_wc2,
setup104run15,6663.561000000685,292.2710000000049,4.667000000000001,0.065,332.6410000000001,0,317.00100000000003,327.721,0,0,4376.0760000012815,4376.644000001252,0,2,4118.39999999851,10,br5_bxs2_wc2,
setup104run16,6811.767999999225,297.91600000000807,4.941,0.081,317.198,0,294.701,311.044,0,0,4544.979999996722,4545.288999997079,0,2,4288.300000000745,10.600000001490116,br5_bxs2_wc2,
setup104run17,6833.684000000358,292.9930000000071,4.290000000000005,0.06,344.2830000000001,0,333.19900000000007,310.68399999999997,0,0,4504.440999999642,4504.758000001311,0,2,4231.10000000149,9.700000002980232,br5_bxs2_wc2,
setup104run18,6838.18900000304,308.6130000000031,4.7600000000000025,0.106,281.98499999999996,0,285.671,308.347,0,0,4622.049000002444,4622.384999997914,0,2,4345,9.5,br5_bxs2_wc2,
setup104run19,6780.348999999464,312.1039999999959,4.2919999999999945,0.136,295.37599999999986,0,285.06699999999995,286.921,0,0,4516.39999999851,4516.76099999994,0,2,4295.89999999851,11.5,br5_bxs2_wc2,
setup104run20,6740.466000005603,310.4849999999944,5.410999999999991,0.079,317.48300000000006,0,289.247,303.035,0,0,4528.238000005484,4528.535000003874,0,2,4324.39999999851,9.600000001490116,br5_bxs2_wc2,
setup104run21,6778.506999999285,291.62600000000583,4.512000000000001,0.233,331.23499999999996,0,334.29,303.34299999999996,0,0,4447.754999995232,4448.167999997735,0,2,4259.5,11.200000002980232,br5_bxs2_wc2,
setup104run22,6799.63599999994,314.516999999999,4.516000000000002,0.055,292.21299999999997,0,273.51300000000003,300.67900000000003,0,0,4570.608000002801,4571.027000002563,0,2,4345.5999999940395,9.399999998509884,br5_bxs2_wc2,
setup104run23,6040.057000003755,272.24200000001184,5.6680000000000055,0.071,141.02999999999994,0,155.47800000000004,259.673,0,0,3818.728000000119,3819.0439999997616,0,2,4011.60000000149,9.600000001490116,br5_bxs2_wc2,
setup104run24,6827.859000004828,307.60699999999605,4.999000000000002,0.128,314.36500000000007,0,301.425,312.46299999999997,0,0,4541.82500000298,4542.21400000155,0,2,4332.20000000298,7.5,br5_bxs2_wc2,
setup104run25,6647.71600000155,299.6679999999994,3.855999999999998,0.064,306.3829999999999,0,294.35900000000004,295.954,0,0,4431.420000001788,4431.644000001252,0,2,4273,7.799999997019768,br5_bxs2_wc2,
setup104run26,6494.925999999046,288.38400000000485,4.568999999999991,0.107,338.83100000000013,0,341.41700000000003,268.546,0,0,4296.402999997139,4296.726999998093,0,2,4145.30000000447,7.700000002980232,br5_bxs2_wc2,
setup104run27,6357.8180000036955,280.8710000000073,4.223999999999994,0.084,295.029,0,290.42600000000004,305.002,0,0,4175.97500000149,4176.296000003815,0,2,4005.1999999955297,8.100000001490116,br5_bxs2_wc2,
setup104run28,6585.72199999541,285.0780000000052,4.109000000000012,0.058,304.9649999999999,0,281.627,307.634,0,0,4363.62199999392,4363.9710000008345,0,2,4140.0999999940395,7.600000001490116,br5_bxs2_wc2,
setup104run29,6773.364999994636,297.0010000000039,3.950999999999999,0.084,342.11199999999997,0,319.08700000000005,311.236,0,0,4554.509999997914,4554.73900000006,0,2,4278.5,7.700000002980232,br5_bxs2_wc2,
setup104run30,6420.37199999392,292.9170000000025,4.335999999999994,0.151,314.845,0,290.29699999999997,306.156,0,0,4194.213999994099,4194.577999994159,0,2,4043.9000000059605,8.200000002980232,br5_bxs2_wc2,
setup104run31,7037.407000000537,298.1670000000029,4.495999999999995,0.066,421.053,0,398.653,324.46999999999997,0,0,4718.76099999994,4719.115000002086,0,2,4468.5,8,br5_bxs2_wc2,
setup104run32,6759.245999999344,306.57700000000006,4.194999999999995,0.076,316.57199999999995,0,301.78600000000006,292.84799999999996,0,0,4549.616999998689,4549.940999999642,0,2,4373.20000000298,8.899999998509884,br5_bxs2_wc2,
setup104run33,6814.972999997437,304.536000000002,5.1800000000000095,0.067,325.3499999999999,0,309.95900000000006,343.157,0,0,4480.707999996841,4481.174000002444,0,2,4248.89999999851,8.099999994039536,br5_bxs2_wc2,
setup104run34,7249.987000003457,319.48700000000366,4.668000000000001,0.081,384.77700000000004,0,365.48900000000003,315.38700000000006,0,0,4882.666000008583,4883.12199999392,0,2,4657.5999999940395,10.099999994039536,br5_bxs2_wc2,
setup104run35,7179.3460000008345,334.91699999998673,4.524000000000004,0.058,343.8590000000001,0,343.57099999999997,290.787,0,0,4964.122999995947,4964.423999994993,0,2,4769.600000008941,8.200000002980232,br5_bxs2_wc2,
setup104run36,7138.594999998808,319.0430000000017,5.233999999999992,0.074,312.282,0,332.72499999999997,330.657,0,0,4704,4704.326999992132,0,2,4501.0999999940395,8.5,br5_bxs2_wc2,
setup104run37,6632.701000005007,304.92299999999443,4.398000000000003,0.06,332.277,0,308.482,297.54,0,0,4377.32500000298,4377.652999997139,0,2,4194.79999999702,10.900000005960464,br5_bxs2_wc2,
setup104run38,7033.456000000238,316.18500000000404,4.575000000000005,0.083,317.06999999999994,0,311.867,330.235,0,0,4771.076999992132,4771.464999988675,0,2,4548.4000000059605,7.700000002980232,br5_bxs2_wc2,
setup104run39,6660.83900000155,301.58100000000076,4.136999999999999,0.054,320.225,0,300.465,330.298,0,0,4462.280000001192,4462.576999992132,0,2,4283.100000008941,8,br5_bxs2_wc2,
setup104run40,6529.9599999934435,288.4460000000077,4.323000000000001,0.069,330.69599999999997,0,295.03000000000003,320.0829999999999,0,0,4275.837999999523,4276.0849999934435,0,2,4098.600000008941,7.5999999940395355,br5_bxs2_wc2,
setup104run41,6488.199999988079,285.61400000000367,4.175000000000002,0.051,332.281,0,302.1,269.796,0,0,4317.603999987245,4317.96400000155,0,2,4139,8.599999994039536,br5_bxs2_wc2,
setup104run42,6830.79699999094,306.92400000000197,4.332,0.091,371.505,0,321.67400000000004,316.398,0,0,4596.802999988198,4597.164999991655,0,2,4362,9,br5_bxs2_wc2,
setup104run43,6841.395999997854,329.78999999999303,4.578999999999998,0.089,297.087,0,275.961,291.249,0,0,4639.0120000094175,4639.465000003576,0,2,4468.300000011921,7.799999997019768,br5_bxs2_wc2,
setup104run44,6835.425999999046,307.2350000000023,4.131000000000011,0.107,335.04600000000005,0,343.25300000000004,302.391,0,0,4524.503999993205,4524.798999994993,0,2,4339.70000000298,7.5,br5_bxs2_wc2,
