,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run40,15090.12399995327,364.0929999999868,11.352000000000027,0.075,328.31,0,569.0769999999999,369.9509999999999,0,0,12198.144999980927,12198.694999992847,0,2,12102.899999976158,14.100000023841858,
run41,14952.641000032425,353.53499999999144,10.86700000000003,0.102,320.42099999999994,0,569.691,366.815,0,0,12251.799000024796,12252.101000010967,0,2,12323.100000023842,29,
run42,17196.275999963284,438.8359999999819,12.112000000000023,0.093,356.74999999999994,0,668.6759999999999,438.6940000000001,0,0,14247.471000015736,14247.89099997282,0,2,14132.800000011921,19.80000001192093,
run43,14351.985000014305,326.9679999999995,10.80800000000004,0.086,332.711,0,526.97,392.8710000000001,0,0,11535.13899999857,11535.481000006199,0,2,11426.300000011921,12.100000023841858,
run44,15062.356999993324,365.46099999998654,9.657999999999994,0.107,320.93000000000006,0,569.9830000000001,365.22499999999997,0,0,12147.711000025272,12147.995000004768,0,2,12255.600000023842,14.100000023841858,
run45,15177.634999990463,356.0449999999924,9.195000000000086,0.064,330.4530000000001,0,550.7449999999999,392.57300000000004,0,0,12352.674000024796,12352.978000044823,0,2,12266,13.199999988079071,
run46,16273.403999984264,400.156999999981,11.436000000000154,0.082,355.2339999999999,0,601.6070000000001,382.68099999999987,0,0,13541.697000026703,13542.148999989033,0,2,13448.800000011921,12.5,
run47,15326.976999998093,359.1629999999901,10.785000000000055,0.071,338.15199999999993,0,572.0980000000001,406.662,0,0,12544.330000042915,12544.688000023365,0,2,12433.399999976158,13.300000011920929,
run48,15409.288000047207,354.9679999999891,10.749000000000107,0.095,328.1650000000001,0,557.6500000000001,413.852,0,0,12699.981000006199,12700.364000022411,0,2,12565.400000035763,29.100000023841858,
run49,14616.400000035763,368.74699999999257,11.110999999999912,0.147,297.83699999999993,0,514.6539999999999,352.8870000000001,0,0,11937.270000040531,11937.575000047684,0,2,11847.400000035763,12.5,
