,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run16,8485.61200004816,300.41100000000307,4.526000000000004,0.09,623.8919999999999,0,534.4209999999999,411.5679999999999,0,0,5622.067000031471,5622.351999998093,0,2,5194.899999976158,21.19999998807907,
run17,8571.828999996185,297.01200000000244,4.946999999999997,0.058,608.048,0,570.415,405.048,0,0,5638.328999996185,5639.288999974728,0,2,5264.899999976158,12.899999976158142,
run18,8476.49699997902,300.3940000000041,4.656999999999998,0.091,611.9990000000001,0,559.3489999999999,411.447,0,0,5555.211000025272,5555.587999999523,0,2,5144.900000035763,12.599999964237213,
run19,8475.124000012875,303.02900000000625,4.689000000000002,0.161,634.685,0,537.607,409.614,0,0,5662.676999986172,5662.93900001049,0,2,5278.699999988079,16.19999998807907,
run20,8597.610000014305,298.43099999999936,4.058999999999999,0.058,611.0760000000001,0,577.625,405.80099999999993,0,0,5598.078999996185,5598.370000004768,0,2,5231.300000011921,16.69999998807907,
run21,8423.918000042439,299.8850000000038,4.0009999999999994,0.089,603.576,0,580.912,492.01099999999997,0,0,5602.378000020981,5602.726999998093,0,2,5197.399999976158,12.599999964237213,
run22,8447.0150000453,300.18400000000184,4.404999999999996,0.071,606.6179999999999,0,588.0669999999999,419.1620000000001,0,0,5584.47000002861,5584.822000026703,0,2,5212.100000023842,19,
run23,8556.324000000954,303.54700000000344,4.766000000000003,0.133,643.8359999999999,0,633.4639999999999,397.61299999999994,0,0,5659.1050000190735,5659.485000014305,0,2,5256.600000023842,32.60000002384186,
run24,8455.282000005245,301.4600000000049,4.197,0.114,640.883,0,558.648,424.913,0,0,5581.319999992847,5581.731999993324,0,2,5181,13.399999976158142,
run25,8688.588999986649,336.64899999998966,4.629000000000002,0.104,587.5630000000002,0,535.7049999999999,364.145,0,0,5844.82699996233,5845.191999971867,0,2,5398.5,28.900000035762787,
run26,8814.700999975204,339.24799999999584,4.364000000000003,0.121,659.955,0,569.9329999999999,447.38399999999996,0,0,5962.610000014305,5962.976000010967,0,2,5547.900000035763,12.399999976158142,
run27,9470.282000005245,369.5779999999872,4.919000000000003,0.09,687.2169999999999,0,621.2419999999998,432.35599999999994,0,0,6602.819999992847,6603.088999986649,0,2,6139.100000023842,13.600000023841858,
run28,9465.717999994755,365.70099999999263,5.0429999999999895,0.07,668.434,0,569.2709999999998,422.89,0,0,6438.0419999957085,6438.291000008583,0,2,6023.400000035763,13.100000023841858,
run29,8458.356999993324,311.64100000000525,4.3300000000000125,0.072,614.5629999999999,0,557.843,409.0330000000001,0,0,5618.8550000190735,5619.23400002718,0,2,5196.900000035763,13.299999952316284,
run30,8528.511000037193,308.00900000000354,4.769999999999995,0.105,657.8069999999998,0,543.929,387.959,0,0,5760.735000014305,5761.029000043869,0,2,5373.399999976158,16.399999976158142,
run31,8811.570999979973,328.78099999999193,4.236,0.079,644.719,0,620.4099999999999,394.34,0,0,6078.524999976158,6078.880999982357,0,2,5632.699999988079,16.700000047683716,
run32,9067.005999982357,339.80799999999715,4.586999999999996,0.062,671.92,0,581.098,394.4580000000001,0,0,6234.600999951363,6235.01599997282,0,2,5793.899999976158,13.699999988079071,
run33,8306.281999989033,301.2940000000027,4.070000000000003,0.086,649.8900000000001,0,548.0169999999999,386.71000000000004,0,0,5549.49899995327,5549.794999957085,0,2,5180.5,12.800000011920929,
run34,8540.63899999857,327.9519999999957,4.364000000000013,0.12,617.4710000000001,0,566.165,405.777,0,0,5694.7930000424385,5695.054000020027,0,2,5281.300000011921,13.100000023841858,
run35,8915.32800000906,335.06699999999717,4.719000000000005,0.084,646.071,0,619.6949999999999,450.33599999999996,0,0,6046.354000031948,6046.796000003815,0,2,5626.199999988079,29.399999976158142,
run36,8687.54699999094,332.53999999999394,4.923000000000004,0.094,605.4049999999999,0,545.7,380.35600000000005,0,0,5806.940999984741,5807.476999998093,0,2,5384.800000011921,13,
run37,9248.462000012398,338.06599999999685,4.461000000000007,0.084,663.7709999999998,0,620.738,436.75500000000005,0,0,6427.391000032425,6427.773000001907,0,2,5961,32.60000002384186,
run38,9128.247000038624,353.4659999999798,4.232999999999992,0.068,623.3850000000001,0,544.9639999999999,394.57900000000006,0,0,6375.544000029564,6375.842999994755,0,2,5998.200000047684,13.299999952316284,
run39,8797.758999943733,300.54099999999727,4.350000000000002,0.069,692.531,0,595.382,431.89699999999993,0,0,5928.552999973297,5928.972999989986,0,2,5486.300000011921,12.400000035762787,
run40,8908.916000008583,341.73999999998773,4.38100000000001,0.068,633.5019999999998,0,568.8700000000001,373.15700000000004,0,0,6066.612999975681,6066.875,0,2,5626.199999988079,13.5,
run41,8960.777000010014,331.95799999999633,5.077999999999995,0.114,700.009,0,604.3960000000002,440.644,0,0,6080.858000040054,6081.171000003815,0,2,5667.5,13.100000023841858,
run42,8946.372000038624,338.33999999999196,4.465999999999996,0.113,651.2119999999999,0,562.027,401.28900000000004,0,0,6228.191000044346,6228.493000030518,0,2,5789.300000011921,12.600000023841858,
run43,8878.009000003338,339.54699999999605,4.240999999999988,0.122,703.013,0,603.165,371.549,0,0,6132.786000013351,6133.143000006676,0,2,5647.300000011921,29.69999998807907,
run44,9077.105000019073,363.21099999998654,4.354999999999998,0.097,577.531,0,519.9699999999999,390.1379999999999,0,0,6300.582000017166,6300.931999981403,0,2,5880.5,28.19999998807907,
run45,8858.317000031471,327.4259999999972,4.645000000000004,0.076,658.8439999999999,0,617.798,397.14599999999996,0,0,6099.237000048161,6099.617000043392,0,2,5649.600000023842,12.800000011920929,
run46,8607.51399999857,325.19099999999895,4.680000000000011,0.12,629.7749999999999,0,557.5169999999999,364.199,0,0,5868.743999958038,5868.987999975681,0,2,5417.5,29.099999964237213,
run47,8482.028999984264,318.2710000000057,3.9389999999999947,0.083,636.1549999999999,0,535.827,400.161,0,0,5612.544000029564,5612.823000013828,0,2,5254.700000047684,16.100000023841858,
run48,9406.362999975681,329.28399999999425,4.264999999999999,0.071,611.7959999999999,0,549.9849999999999,376.712,0,0,6559.6729999780655,6560.028999984264,0,2,6158.900000035763,12.799999952316284,
run49,8850.76700001955,338.05799999999607,4.721,0.078,722.221,0,596.9670000000001,412.01900000000006,0,0,6096.705000042915,6097.097999989986,0,2,5608.099999964237,12.199999988079071,
