,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid,configuration
setup8run17,6662.233000000007,262.7010000000063,5.321999999999999,0.092,147.50599999999997,0,157.313,314.632,0,0,609.679999999702,610.3729999996722,0,2,4133.5,8,markRaw,
setup8run18,6596.229000000283,266.70000000000823,5.226999999999999,0.079,146.148,0,157.40800000000004,305.867,0,0,633.50800000038,634.2600000007078,0,2,4178.700000000186,7.800000000745058,markRaw,
setup8run19,6415.523000000045,264.4910000000107,5.476000000000007,0.13,142.89,0,153.67799999999997,252.18300000000002,0,0,605.1699999999255,605.8710000002757,0,2,4000.0999999996275,8.300000000745058,markRaw,
setup8run20,6708.413999999873,271.45300000000617,5.467000000000003,0.088,145.434,0,160.075,305.987,0,0,663.2130000004545,664.0099999997765,0,2,4309.5,9.5,markRaw,
setup8run21,6812.836000000127,274.12900000000747,5.852000000000004,0.07,142.26399999999998,0,158.99600000000004,314.269,0,0,720.8310000002384,721.6390000004321,0,2,4362.700000000186,8.599999999627471,markRaw,
setup8run22,6577.288000000641,268.83500000000896,5.441000000000001,0.106,145.73,0,154.15599999999998,299.819,0,0,590.4690000005066,591.1820000000298,0,2,4130.0999999996275,8.099999999627471,markRaw,
setup8run23,6628.725999999791,276.42500000000814,6.102000000000006,0.084,147.60399999999998,0,155.103,323.86600000000004,0,0,618.3519999999553,619.2510000001639,0,2,4242.200000000186,7.7999999998137355,markRaw,
setup8run24,6638.3849999997765,277.44200000000416,4.722000000000005,0.061,150.227,0,167.50900000000004,313.93399999999997,0,0,519.4499999992549,520.1820000000298,0,2,4244.5,8.5,markRaw,
setup8run25,6502.410999999382,268.62300000000613,5.165000000000003,0.136,144.407,0,157.529,277.492,0,0,556.9749999996275,557.7919999994338,0,2,4021.199999999255,8.700000000186265,markRaw,
setup8run26,6535.20299999953,264.0810000000042,5.393999999999992,0.096,145.711,0,160.33700000000002,280.251,0,0,595.276999999769,596.0259999996051,0,2,4108,8.299999999813735,markRaw,
setup8run27,6726.564000000246,273.79200000000674,5.8790000000000004,0.087,148.481,0,164.59799999999998,288.54799999999994,0,0,644.3329999996349,645.0010000001639,0,2,4347.9000000003725,9.700000000186265,markRaw,
setup8run28,6719.089000000618,286.8700000000032,6.026999999999999,0.104,152.14499999999998,0,162.355,340.793,0,0,631.2970000002533,632.0710000004619,0,2,4303.199999999255,8.700000000186265,markRaw,
setup8run29,6597.936000000685,272.0770000000064,5.228000000000014,0.07,142.38599999999997,0,157.301,301.534,0,0,538.1480000000447,538.8930000001565,0,2,4130.299999999814,8.599999999627471,markRaw,
setup8run30,6648.078999999911,281.2160000000019,5.502999999999996,0.063,150.964,0,159.75300000000001,260.844,0,0,673.11699999962,673.9629999995232,0,2,4281.4000000003725,8.699999999254942,markRaw,
setup8run31,6640.378000000492,269.03900000000857,5.578000000000003,0.241,147.59,0,159.31199999999998,252.26799999999997,0,0,606.2520000003278,607.1589999999851,0,2,4140.5,9.099999999627471,markRaw,
setup8run32,6551.5530000003055,271.6280000000073,4.861000000000001,0.101,145.491,0,158.877,334.829,0,0,576.7709999997169,577.7089999997988,0,2,4066.800000000745,8.799999999813735,markRaw,
setup8run33,6627.949000000022,268.70000000000766,6.072000000000006,0.075,144.04899999999998,0,158.522,321.048,0,0,510.956999999471,511.68899999931455,0,2,4082.7999999998137,8.299999999813735,markRaw,
setup8run34,7119.367999999784,305.9389999999963,5.641000000000007,0.057,156.34500000000003,0,167.664,267.774,0,0,715.7269999999553,716.9089999999851,0,2,4605.399999999441,7.7999999998137355,markRaw,
setup8run35,6800.68200000003,284.9950000000041,5.378999999999998,0.173,152.019,0,165.697,291.154,0,0,654.9179999995977,655.6940000001341,0,2,4243.700000000186,8.900000000372529,markRaw,
setup8run36,7073.031999999657,292.90399999999823,5.8649999999999975,0.069,154.53300000000002,0,156.97799999999998,338.242,0,0,712.4469999996945,713.331999999471,0,2,4517.5,8.300000000745058,markRaw,
setup8run37,6887.815999999642,292.37399999999946,5.9380000000000015,0.104,153.05399999999997,0,163.967,283.954,0,0,744.4160000002012,745.1579999998212,0,2,4394.700000000186,8,markRaw,
setup8run38,6838.435999999754,288.33600000000445,6.377999999999995,0.08,158.40099999999998,0,158.197,301.63599999999997,0,0,658.1310000000522,658.9179999995977,0,2,4476,8.200000000186265,markRaw,
setup8run39,7399.783999999985,302.089999999996,5.758000000000002,0.093,198.01399999999998,0,192.75499999999997,270.82,0,0,749.1929999999702,750.7669999999925,0,2,4921.200000000186,8.299999999813735,markRaw,
setup8run40,6796.808000000194,268.4110000000072,5.228000000000005,0.092,147.204,0,157.771,283.17300000000006,0,0,674.7440000008792,675.4979999996722,0,2,4200.300000000745,7.599999999627471,markRaw,
setup8run41,6753.266999999061,281.99500000000575,6.320999999999999,0.083,148.68099999999998,0,160.342,351.59799999999996,0,0,635.4940000008792,636.4470000006258,0,2,4403.9000000003725,11.799999998882413,markRaw,
setup8run42,6985.83900000155,286.8510000000027,7.317999999999986,0.119,154.83700000000002,0,163.76600000000002,299.543,0,0,737.4570000004023,738.9510000012815,0,2,4412.199999999255,8,markRaw,
setup8run43,6683.486999999732,269.4640000000079,5.604000000000003,0.156,148.20299999999997,0,158.028,299.32599999999996,0,0,641.0659999996424,641.859999999404,0,2,4130.0999999996275,7.699999999254942,markRaw,
setup8run44,7046.232999999076,278.9870000000032,5.8999999999999995,0.088,149.865,0,156.19600000000003,313.716,0,0,797.9220000002533,798.8090000003576,0,2,4436.300000000745,8.099999999627471,markRaw,
setup8run45,6950.851999999955,284.13400000000127,5.893999999999988,0.089,148.91399999999996,0,161.215,299.076,0,0,740.73399999924,741.4709999989718,0,2,4423.300000000745,8.099999999627471,markRaw,
setup8run46,6954.457000000402,286.09500000000304,5.923000000000006,0.062,149.57599999999996,0,151.09199999999998,292.635,0,0,741.3719999995083,742.5820000004023,0,2,4490.9000000003725,8.400000000372529,markRaw,
setup8run47,6733.914999999106,270.4350000000083,5.081999999999997,0.082,141.83499999999998,0,152.56400000000002,308.613,0,0,610.2269999999553,611.0769999995828,0,2,4125.9000000003725,7.699999999254942,markRaw,
setup8run48,7662.914000000805,282.3100000000119,5.287999999999997,0.095,314.861,0,304.605,340.822,0,0,4766.2560000009835,4766.507000001147,0,2,4618.9000000003725,8.5,markRaw,
setup8run49,7059.504000000656,316.6320000000012,5.556999999999997,0.067,155.32300000000004,0,167.239,305.685,0,0,671.6559999994934,672.9560000002384,0,2,4705.5999999996275,7.899999998509884,markRaw,
setup8run50,6551.105000000447,266.4110000000087,5.429000000000003,0.134,146.11100000000005,0,156.164,289.74399999999997,0,0,606.2680000010878,607.0190000012517,0,2,4122,7.599999999627471,markRaw,
setup8run51,6889.703999999911,286.26800000000316,5.877999999999998,0.058,156.86700000000005,0,160.97799999999998,291.827,0,0,629.183999998495,630.6509999986738,0,2,4425,8.200000001117587,markRaw,
setup8run52,6835.079999998927,285.60300000000444,6.172000000000004,0.057,150.971,0,161.43599999999998,307.108,0,0,776.4320000000298,777.2299999985844,0,2,4403.200000001118,7.699999999254942,markRaw,
setup8run53,6631.231000000611,284.08600000000246,5.930999999999996,0.058,152.451,0,164.953,306.974,0,0,629.2589999996126,630.0760000012815,0,2,4314.5,7.5,markRaw,
setup8run54,6900.112999999896,285.707999999998,5.860999999999991,0.117,155.454,0,159.65900000000002,295.342,0,0,642.3179999999702,643.109999999404,0,2,4448.799999998882,8.299999998882413,markRaw,
setup8run55,6598.304999999702,267.7580000000065,5.928000000000002,0.081,144.67100000000002,0,158.307,269.78000000000003,0,0,595.9340000003576,596.714999999851,0,2,4150.300000000745,8.900000000372529,markRaw,
setup8run56,6555.321000000462,262.34600000000967,6.4510000000000005,0.075,143.15100000000004,0,154.82500000000002,309.693,0,0,624.1779999993742,624.945000000298,0,2,4026.4000000003725,8.200000001117587,markRaw,
setup8run57,6655.701999999583,268.7620000000086,6.027999999999997,0.073,144.94799999999998,0,156.80800000000002,213.78300000000002,0,0,696.0639999993145,696.9969999995083,0,2,4207.199999999255,8.099999999627471,markRaw,
setup8run58,6656.51600000076,270.6570000000062,5.132000000000005,0.139,147.18299999999996,0,158.98099999999997,310.992,0,0,689.2790000010282,690.0560000017285,0,2,4163.5999999996275,7.799999998882413,markRaw,
setup8run59,7041.015000000596,287.08300000000384,5.527000000000006,0.067,152.99699999999999,0,169.91799999999998,301.756,0,0,778.1779999993742,778.929999999702,0,2,4526.699999999255,8.399999998509884,markRaw,
setup8run60,6686.146999999881,269.5310000000062,5.9780000000000095,0.111,150.01099999999997,0,163.59300000000002,298.112,0,0,642.8619999997318,643.731000000611,0,2,4202.799999998882,7.5,markRaw,
setup9run0,6539.8550000000105,267.6310000000053,5.374000000000002,0.068,153.366,0,159.665,307.86799999999994,0,0,622.7840000000142,623.4720000000088,0,2,4088.8000000000175,8,noTrans markRaw,
setup9run1,6524.013000000035,265.18000000000785,5.395000000000011,0.173,145.49699999999996,0,155.888,225.767,0,0,726.2390000000014,727.0560000000405,0,2,4062.899999999965,8.900000000023283,noTrans markRaw,
setup9run2,6395.313000000024,266.2240000000075,4.956999999999999,0.22,143.726,0,155.67700000000002,338.422,0,0,591.8099999999977,592.6199999999953,0,2,3991.6999999999534,8.200000000011642,noTrans markRaw,
setup9run3,7575.010000000009,344.21199999998504,6.225999999999999,0.053,173.742,0,188.251,274.405,0,0,782.0160000000615,782.8560000000289,0,2,5139.099999999977,9.099999999976717,noTrans markRaw,
setup9run4,6476.161999999895,262.8140000000097,5.431000000000005,0.103,143.78,0,154.95999999999998,320.496,0,0,642.5590000000084,643.387999999919,0,2,3928.899999999907,8.300000000046566,noTrans markRaw,
setup9run5,6552.300999999978,266.6690000000056,5.9520000000000035,0.081,145.744,0,158.225,302.188,0,0,560.9409999999916,562.0439999999944,0,2,4089.5,8.5,noTrans markRaw,
setup9run6,6541.523999999976,266.11900000000816,5.24500000000001,0.108,146.9,0,158.40699999999998,317.418,0,0,542.3360000001267,543.1629999999423,0,2,4074.9000000001397,7.7000000001862645,noTrans markRaw,
setup9run7,6546.736999999965,268.0280000000056,4.733000000000002,0.131,144.447,0,154.824,301.834,0,0,646.2469999999739,646.872999999905,0,2,4167.40000000014,8.399999999906868,noTrans markRaw,
setup9run8,6576.451000000117,269.31300000000823,6.557999999999998,0.164,150.968,0,158.071,286.204,0,0,609.0300000000279,609.6970000001602,0,2,4192.5,8.400000000139698,noTrans markRaw,
setup9run9,6682.304000000004,268.8080000000069,5.701999999999996,0.129,140.702,0,159.256,334.226,0,0,603.7119999998249,604.4619999998249,0,2,4131.199999999953,8.100000000093132,noTrans markRaw,
setup9run10,6523.8559999999125,265.634000000007,5.170999999999994,0.087,144.95899999999997,0,159.19799999999998,295.80199999999996,0,0,604.5560000000987,605.2909999999683,0,2,4106.300000000047,8.100000000093132,noTrans markRaw,
setup9run11,6682.719000000041,260.34900000000243,4.801999999999999,0.089,146.958,0,159.658,266.349,0,0,585.3829999999143,586.0570000000298,0,2,4136.299999999814,8.700000000186265,noTrans markRaw,
setup9run12,6636.003000000026,258.2800000000055,5.151000000000002,0.061,146.55200000000005,0,157.316,299.115,0,0,690.3190000001341,691.1450000000186,0,2,4156.9000000003725,8.5,noTrans markRaw,
setup9run13,6581.680000000168,267.4360000000075,5.45800000000001,0.08,146.82,0,153.356,323.035,0,0,632.5849999999627,633.4350000000559,0,2,4159,8,noTrans markRaw,
setup9run14,6582.75800000038,270.15400000000756,6.131999999999992,0.077,142.543,0,153.769,289.977,0,0,655.2290000002831,656.1670000003651,0,2,4215.299999999814,8.200000000186265,noTrans markRaw,
setup9run15,6530.493000000715,267.4670000000053,4.660000000000002,0.064,146.24800000000002,0,155.62,224.371,0,0,578.7390000000596,579.4429999999702,0,2,4118.5999999996275,8.100000000558794,noTrans markRaw,
setup9run16,6504.815999999642,266.0670000000087,5.182999999999999,0.099,145.99499999999998,0,156.63600000000002,303.19599999999997,0,0,607.5939999995753,609.0079999994487,0,2,4075.100000000559,8.400000000372529,noTrans markRaw,
setup9run17,6352.593000000343,265.5320000000072,5.217000000000004,0.224,143.18399999999994,0,156.25400000000002,265.163,0,0,567.9780000001192,568.6740000005811,0,2,3971,7.8999999994412065,noTrans markRaw,
setup9run18,6630.213999999687,269.2670000000083,5.502999999999998,0.067,149.78800000000004,0,160.948,320.88100000000003,0,0,613.972000000067,614.6399999996647,0,2,4168.5,9,noTrans markRaw,
setup9run19,6534.205999999307,267.74800000000744,5.461000000000004,0.078,147.029,0,157.258,330.8,0,0,547.4349999995902,548.484999999404,0,2,4133.200000000186,8.800000000745058,noTrans markRaw,
setup9run20,6437.838999999687,258.7490000000063,5.555000000000004,0.061,145.947,0,153.49199999999996,308.187,0,0,635.3159999996424,636.1009999997914,0,2,4000.199999999255,8.200000000186265,noTrans markRaw,
setup9run21,6591.85899999924,269.63500000000494,5.372000000000006,0.08,146.849,0,166.72899999999998,332.372,0,0,620.9889999991283,621.6879999991506,0,2,4212,8,noTrans markRaw,
setup9run22,6662.361999999732,266.9720000000075,5.993000000000013,0.064,146.223,0,160.55799999999996,306.87199999999996,0,0,620.2949999999255,621.0449999999255,0,2,4143.100000000559,9.100000000558794,noTrans markRaw,
setup9run23,6673.383999999613,268.4310000000074,5.322999999999997,0.072,150.965,0,156.758,250.825,0,0,637.4610000001267,638.2239999994636,0,2,4157.799999999814,9.600000000558794,noTrans markRaw,
setup9run24,6635.62200000044,279.7980000000007,5.8570000000000055,0.067,151.23499999999999,0,161.53699999999998,227.95999999999998,0,0,728.9129999997094,729.7460000002757,0,2,4300.5,8.5,noTrans markRaw,
setup9run25,6822.824999999255,291.2670000000037,5.9419999999999975,0.065,152.46599999999995,0,161.57100000000003,347.217,0,0,667.0529999993742,667.7959999991581,0,2,4339.5,8.100000000558794,noTrans markRaw,
setup9run26,6993.849000000015,264.3010000000097,4.9280000000000035,0.104,304.11800000000005,0,289.388,283.132,0,0,4311.450000000186,4311.887000000104,0,2,4172.700000000186,8.399999999441206,noTrans markRaw,
setup9run27,7017.058999999426,299.280000000002,6.621000000000005,0.137,147.95299999999995,0,156.142,312.277,0,0,704.6559999994934,706.2099999999627,0,2,4650.799999999814,8.399999999441206,noTrans markRaw,
setup9run28,6389.025999999605,270.54200000000856,5.443000000000014,0.096,145.099,0,160.04899999999998,310.072,0,0,549.6599999992177,550.484999999404,0,2,4003.4000000003725,8.699999999254942,noTrans markRaw,
setup9run29,6752.584999999963,269.41600000000255,5.452999999999992,0.106,164.55499999999998,0,169.39,274.61,0,0,619.4009999996051,620.0910000000149,0,2,4240.0999999996275,8.5,noTrans markRaw,
setup9run30,6603.600999999791,270.8860000000085,5.397000000000001,0.141,145.357,0,158.11999999999998,298.37800000000004,0,0,574.9660000000149,575.7819999996573,0,2,4155,8.300000000745058,noTrans markRaw,
setup9run31,6876.606000000611,291.53500000000076,6.303999999999998,0.082,154.45100000000002,0,168.16200000000003,218.366,0,0,638.3810000000522,639.1000000005588,0,2,4519.9000000003725,8.399999999441206,noTrans markRaw,
setup9run32,6716.456999999471,286.6110000000049,6.0419999999999945,0.078,153.03899999999993,0,164.70499999999998,291.48,0,0,696.4449999993667,697.1949999993667,0,2,4367.4000000003725,8,noTrans markRaw,
setup9run33,6585.566999999806,271.7780000000098,5.815000000000005,0.102,146.32,0,157.85500000000002,311.238,0,0,601.4079999998212,602.2160000000149,0,2,4169.799999999814,8.200000000186265,noTrans markRaw,
setup9run34,6804.960999999195,279.642000000006,5.337,0.177,147.784,0,170.25699999999998,344.73199999999997,0,0,722.8240000000224,723.5449999999255,0,2,4377.5,11,noTrans markRaw,
setup9run35,6986.737000000663,291.14600000000115,5.503,0.077,158.325,0,168.94199999999998,297.973,0,0,786.4850000003353,787.2480000006035,0,2,4519.5999999996275,7.5,noTrans markRaw,
setup9run36,6703.145000000484,283.23900000000486,6.047999999999997,0.085,148.20099999999996,0,160.40699999999998,319.631,0,0,609.8909999998286,610.6380000002682,0,2,4341.800000000745,7.900000000372529,noTrans markRaw,
setup9run37,6787.75,284.07000000000437,5.747000000000006,0.105,144.73399999999998,0,160.172,315.529,0,0,667.6210000002757,668.4000000003725,0,2,4240.4000000003725,7.8999999994412065,noTrans markRaw,
setup9run38,6930.1969999996945,285.01500000000556,6.634000000000005,0.064,147.96599999999998,0,157.52,329.687,0,0,714.1459999997169,715.4440000001341,0,2,4405.5,8.599999999627471,noTrans markRaw,
setup9run39,7213.526999999769,310.4199999999901,6.182000000000013,0.106,158.177,0,175.49099999999999,361.96500000000003,0,0,754.6639999998733,755.3519999999553,0,2,4770.5,8.799999999813735,noTrans markRaw,
setup9run40,7015.194000000134,292.43900000000104,5.783999999999998,0.126,153.80399999999995,0,162.40399999999997,316.323,0,0,714.6569999996573,715.39100000076,0,2,4593.300000000745,8.699999999254942,noTrans markRaw,
setup9run41,6704.978000000119,264.0100000000076,5.2740000000000045,0.056,145.73099999999997,0,156.78099999999998,348.978,0,0,729.2219999991357,730.0519999992102,0,2,4161,9.300000000745058,noTrans markRaw,
setup9run42,6793.841000000015,271.9140000000074,5.976,0.1,146.075,0,158.30700000000002,297.61199999999997,0,0,780.3880000002682,781.9220000002533,0,2,4272.4000000003725,9.199999999254942,noTrans markRaw,
setup9run43,6486.697999998927,270.2270000000075,6.367000000000008,0.087,144.044,0,155.40000000000003,349.58000000000004,0,0,574.4379999991506,575.5889999996871,0,2,4003,8.900000000372529,noTrans markRaw,
setup9run44,6525.216000000015,267.67500000000786,5.942000000000009,0.053,143.01500000000001,0,154.846,306.342,0,0,598.5250000003725,599.2760000005364,0,2,3990.199999999255,7.800000000745058,noTrans markRaw,
setup9run45,6733.658999999985,265.84600000000836,5.348000000000008,0.06,146.08399999999997,0,156.00900000000001,332.67099999999994,0,0,682.8300000000745,683.5460000000894,0,2,4210.10000000149,7.800000000745058,noTrans markRaw,
setup9run46,6650.765999998897,268.9570000000089,5.492999999999997,0.067,148.13399999999996,0,152.42900000000003,319.655,0,0,609.2979999985546,610.0179999992251,0,2,4190.60000000149,7.700000001117587,noTrans markRaw,
setup9run47,6678.457000000402,267.15600000000717,5.197000000000006,0.13,146.21200000000002,0,157.098,304.86199999999997,0,0,745.8450000006706,746.7520000003278,0,2,4199.5,7.699999999254942,noTrans markRaw,
setup9run48,6639.399000000209,263.30400000000833,5.286000000000002,0.062,141.795,0,157.208,306.839,0,0,792.9510000012815,793.9980000015348,0,2,4058.300000000745,7.600000001490116,noTrans markRaw,
setup9run49,6740.125,283.4960000000018,6.3690000000000015,0.072,153.477,0,165.31099999999998,313.959,0,0,637.8610000014305,638.6180000007153,0,2,4393.5,7.700000001117587,noTrans markRaw,
setup9run50,6858.940999999642,292.670999999999,5.521000000000003,0.119,154.35200000000003,0,162.418,304.726,0,0,756.2100000008941,756.9790000002831,0,2,4451.699999999255,7.699999999254942,noTrans markRaw,
setup9run51,7002.050000000745,283.678,5.625000000000005,0.11,151.01599999999996,0,167.11500000000004,349.41600000000005,0,0,763.2090000007302,763.9950000010431,0,2,4374.0999999996275,8,noTrans markRaw,
setup9run52,6541.769999999553,270.23800000000864,6.512000000000004,0.074,144.10599999999997,0,154.885,327.58900000000006,0,0,615.8279999997467,616.8159999996424,0,2,4122.5999999996275,8.099999999627471,noTrans markRaw,
setup9run53,6506.981000000611,262.7970000000089,5.5899999999999945,0.074,143.6,0,157.68999999999997,302.266,0,0,680.1850000005215,681.0600000005215,0,2,3949.2999999988824,8,noTrans markRaw,
setup9run54,6766.945000000298,271.3400000000073,5.938000000000005,0.16,142.763,0,161.988,269.389,0,0,714.3729999996722,715.0639999993145,0,2,4268.4000000003725,7.799999998882413,noTrans markRaw,
setup9run55,6931.105999998748,285.9360000000019,5.975000000000006,0.11,153.801,0,169.09700000000004,276.23199999999997,0,0,705.9039999991655,706.9169999994338,0,2,4445.5,8,noTrans markRaw,
setup9run56,6859.44299999997,286.52900000000056,5.599999999999995,0.132,156.585,0,168.7,228.574,0,0,746.0380000006407,747.445000000298,0,2,4468.800000000745,8.699999999254942,noTrans markRaw,
setup9run57,6725.537000000477,269.68400000000713,5.129999999999999,0.136,149.42399999999995,0,158.24399999999997,313.872,0,0,707.7129999995232,708.4000000003725,0,2,4195.60000000149,8.699999999254942,noTrans markRaw,
setup9run58,6596.4510000012815,276.62300000000613,5.9910000000000085,0.077,145.87500000000003,0,158.54500000000002,322.537,0,0,681.1880000010133,681.8800000008196,0,2,4218.699999999255,7.799999998882413,noTrans markRaw,
setup9run59,6759.800000000745,269.9820000000063,5.450000000000006,0.127,146.95200000000003,0,159.493,334.78600000000006,0,0,703.4690000005066,704.1860000006855,0,2,4300.9000000003725,8.199999999254942,noTrans markRaw,
setup9run60,7046.76099999994,290.5009999999998,5.799000000000003,0.145,156.046,0,160.078,309.84399999999994,0,0,716.3539999984205,717.0779999997467,0,2,4488.200000001118,8.5,noTrans markRaw,
setup10run0,6413.769,236.734000000005,5.952000000000008,0.073,149.37800000000001,0,166.109,328.95099999999996,0,0,592.1969999999856,592.875,0,2,4033.2999999999884,8.60000000000582,smallMeta markRaw,
setup10run1,6565.182999999961,239.33000000000774,5.4860000000000015,0.107,147.612,0,163.579,311.393,0,0,675.320000000007,676.0839999999735,0,2,4127,9,smallMeta markRaw,
setup10run2,6711.9130000000005,243.88700000000387,4.8760000000000066,0.09,146.42999999999998,0,166.056,281.967,0,0,576.1390000000247,577.5270000000019,0,2,4176.399999999965,9.100000000034925,smallMeta markRaw,
setup10run3,6346.681999999913,237.37500000000443,4.916000000000003,0.055,146.39399999999998,0,171.93,306.76099999999997,0,0,436.85599999991246,437.57399999990594,0,2,3913.0999999999767,8.100000000093132,smallMeta markRaw,
setup10run4,6661.130000000005,241.23400000000538,5.398999999999995,0.211,146.84799999999998,0,167.417,317.42199999999997,0,0,701.3640000000596,702.0080000000307,0,2,4191.699999999953,8.900000000023283,smallMeta markRaw,
setup10run5,6679.263000000035,236.99800000000272,5.283000000000003,0.125,144.237,0,166.51200000000003,306.81899999999996,0,0,677.0620000000345,677.7909999999683,0,2,4102.20000000007,8.199999999953434,smallMeta markRaw,
setup10run6,7126.209999999963,237.00500000000355,4.977999999999999,0.079,150.42,0,165.253,291.101,0,0,992.3479999999981,993.7269999999553,0,2,4505.199999999953,9.100000000093132,smallMeta markRaw,
setup10run7,6648.34999999986,239.92600000000363,5.421000000000008,0.125,149.25199999999995,0,168.598,315.36699999999996,0,0,609.6380000000354,610.3489999999292,0,2,4152,7.900000000139698,smallMeta markRaw,
setup10run8,6650.290000000037,235.35900000000373,5.2010000000000005,0.084,147.726,0,165.72,323.479,0,0,760.1850000000559,761.0009999999311,0,2,4029.0999999998603,8.800000000046566,smallMeta markRaw,
setup10run9,6480.929000000004,234.80300000000526,5.819000000000003,0.061,148.88199999999995,0,168.47,311.46,0,0,603.2040000001434,604.1130000001285,0,2,4099.699999999953,8.800000000046566,smallMeta markRaw,
setup10run10,6663.212999999989,238.12600000000367,5.247000000000005,0.139,149.06599999999997,0,171.16499999999996,316.917,0,0,610.2090000000317,610.9770000001881,0,2,4204,7.599999999860302,smallMeta markRaw,
setup10run11,6664.351999999955,244.25599999999562,5.7290000000000125,0.065,164.81199999999993,0,179.35299999999998,267.041,0,0,656.0649999999441,656.8339999997988,0,2,4178,10.300000000279397,smallMeta markRaw,
setup10run12,6647.597000000067,236.61700000000272,5.459000000000008,0.1,144.24099999999999,0,168.36,316.603,0,0,629.6520000002347,630.4050000002608,0,2,4106,8.700000000186265,smallMeta markRaw,
setup10run13,6359.738000000361,233.87700000000606,5.229999999999998,0.103,145.874,0,165.139,345.318,0,0,530.0260000000708,530.8150000004098,0,2,3893.100000000093,8.5,smallMeta markRaw,
setup10run14,6680.638000000268,236.39100000000488,5.289000000000007,0.094,156.053,0,170.35,309.18,0,0,629.9479999998584,630.5650000004098,0,2,4149.4000000003725,9.299999999813735,smallMeta markRaw,
setup10run15,6456.05999999959,234.39500000000504,4.780000000000003,0.068,147.72399999999996,0,165.339,328.497,0,0,612.7970000002533,613.5640000002459,0,2,3978.2000000001863,9.599999999627471,smallMeta markRaw,
setup10run16,7198.688999999315,220.49600000000416,5.709000000000005,0.069,143.799,0,163.805,311.985,0,0,1583.7519999993965,1584.4550000000745,0,2,4771.200000000186,11.799999999813735,smallMeta markRaw,
setup10run17,6412.524000000209,229.3650000000052,5.285000000000015,0.061,144.803,0,165.795,317.06399999999996,0,0,655.1119999997318,655.768999999389,0,2,3965.2999999998137,7.800000000745058,smallMeta markRaw,
setup10run18,6504.938000000082,233.8610000000042,5.656000000000013,0.089,152.75699999999998,0,168.21200000000002,309.659,0,0,586.6160000003874,587.4150000000373,0,2,4092.600000000559,8.400000000372529,smallMeta markRaw,
setup10run19,6568.606000000611,239.73500000000448,5.336999999999993,0.103,146.298,0,167.21800000000002,303.79099999999994,0,0,577.9400000004098,578.6520000007004,0,2,4151.100000000559,9.599999999627471,smallMeta markRaw,
setup10run20,6380.780999999493,237.34000000000538,6.781999999999998,0.192,146.74200000000005,0,166.51999999999998,315.20899999999995,0,0,571.3389999996871,572.3209999995306,0,2,3979.0999999996275,8.099999999627471,smallMeta markRaw,
setup10run21,6624.847000000067,237.8980000000028,5.804999999999998,0.082,147.59699999999995,0,166.75000000000003,293.334,0,0,614.7760000005364,615.4910000003874,0,2,4022,8.299999999813735,smallMeta markRaw,
setup10run22,6804.837999999523,256.7629999999971,5.867,0.204,154.27599999999995,0,180.545,328.91700000000003,0,0,665.1370000001043,665.7929999995977,0,2,4454.199999999255,8.599999999627471,smallMeta markRaw,
setup10run23,6864.895999999717,257.6849999999984,5.738999999999991,0.171,156.20499999999996,0,179.605,354.029,0,0,640.7369999997318,641.6200000001118,0,2,4484.300000000745,8.900000000372529,smallMeta markRaw,
setup10run24,6587.70100000035,239.8580000000042,5.953999999999997,0.053,145.52400000000003,0,169.64700000000002,346.226,0,0,598.9859999995679,599.6670000003651,0,2,4170,8.299999999813735,smallMeta markRaw,
setup10run25,6701.8569999998435,246.04000000000104,5.588999999999996,0.201,151.06199999999998,0,173.162,332.635,0,0,619.7319999998435,620.4860000004992,0,2,4305,8.600000000558794,smallMeta markRaw,
setup10run26,6856.792999999598,252.57299999999785,5.6499999999999995,0.072,156.17999999999992,0,176.60500000000002,311.157,0,0,640.0039999997243,640.7919999994338,0,2,4438.800000000745,8.599999999627471,smallMeta markRaw,
setup10run27,6677.907999999821,240.88700000000344,5.434999999999993,0.067,148.88400000000001,0,170.791,308.377,0,0,715.5389999998733,716.2560000000522,0,2,4295.5,8.600000000558794,smallMeta markRaw,
setup10run28,6741.030000000261,252.10800000000032,5.536000000000002,0.061,152.018,0,173.40799999999996,308.424,0,0,671.5930000003427,672.375,0,2,4377.700000000186,8.5,smallMeta markRaw,
setup10run29,6638.11400000006,243.40599999999665,5.66600000000001,0.053,150.72299999999996,0,173.53799999999998,303.342,0,0,645.7150000007823,646.6490000002086,0,2,4276.9000000003725,9.599999999627471,smallMeta markRaw,
setup10run30,6692.60599999968,236.8530000000024,5.332999999999998,0.098,149.56300000000007,0,167.83599999999998,330.035,0,0,642.3559999996796,643.1809999998659,0,2,4232,8.200000000186265,smallMeta markRaw,
setup10run31,6722.63599999994,250.3710000000017,5.794999999999998,0.091,152.65899999999996,0,168.03799999999998,312.69300000000004,0,0,599.9629999995232,601.0129999993369,0,2,4338.0999999996275,9.800000000745058,smallMeta markRaw,
setup10run32,6686.574000000022,252.868999999999,5.776999999999999,0.124,155.37000000000006,0,174.841,242.655,0,0,672.2889999998733,673.563000000082,0,2,4332.5999999996275,8.5,smallMeta markRaw,
