,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run27,9252.018000006676,263.7539999999924,42.979000000001314,0.089,323.91599999999994,0,266.34999999999997,237.237,0,0,1450.8740000128746,1451.3389999866486,0,4,1235.300000011921,1.699999988079071,
run28,8785.42199999094,247.3989999999892,43.25500000000173,0.098,335.116,0,272.41299999999995,226.08699999999993,0,0,1353.7870000004768,1354.2269999980927,0,4,1185,1.199999988079071,
run29,8440.935000002384,252.4969999999928,42.078000000001545,0.123,302.97400000000016,0,253.884,234.52,0,0,1177.1449999809265,1177.611999988556,0,4,1035.8999999761581,2.300000011920929,
run30,9971.504000008106,297.6179999999942,49.05900000000302,0.057,364.39799999999997,0,298.067,270.5209999999999,0,0,1272.3460000157356,1272.8930000066757,0,4,1101.9000000357628,1.4000000357627869,
run31,8653.044000029564,254.56899999998916,42.10200000000141,0.093,313.95200000000006,0,256.68699999999995,233.97899999999998,0,0,1294.291000008583,1294.70300000906,0,4,1136.3999999761581,1,
run32,10060.23600000143,301.4929999999942,48.33500000000286,0.101,363.8949999999998,0,300.36199999999997,266.94899999999996,0,0,1187.0659999847412,1187.4580000042915,0,4,1043.199999988079,2.800000011920929,
run33,9958.552000045776,287.460999999994,48.383000000003115,0.092,359.64000000000004,0,292.383,253.427,0,0,1271.7129999995232,1272.4230000376701,0,4,1107.6000000238419,1.800000011920929,
run34,10147.007000029087,298.0989999999944,47.50700000000259,0.171,367.401,0,302.31000000000006,260.41299999999995,0,0,1318.9039999842644,1319.3870000243187,0,4,1186.199999988079,1.800000011920929,
run35,10951.780000030994,339.89999999998304,53.281000000002095,0.069,392.33300000000014,0,320.49800000000005,301.943,0,0,1414.8429999947548,1415.2810000181198,0,4,1176.699999988079,1,
run36,10602.900000035763,327.29199999999463,49.51400000000231,0.076,376.89899999999994,0,311.2339999999999,266.69,0,0,1330.2979999780655,1330.9829999804497,0,4,1183.6000000238419,0.800000011920929,
run37,8368.305000007153,228.89999999999478,41.10500000000125,0.1,295.636,0,249.81100000000006,233.77400000000006,0,0,1279.673999965191,1280.3409999608994,0,4,1126.3999999761581,0.8999999761581421,
run38,10028.987999975681,287.06499999999437,47.89300000000299,0.066,357.06,0,299.1600000000001,273.0309999999999,0,0,1335.1019999980927,1335.4729999899864,0,4,1167,2.5,
run39,8790.865000009537,256.62499999998965,43.13800000000155,0.06,318.07200000000006,0,264.843,238.138,0,0,1295.449999988079,1295.7379999756813,0,4,1182.300000011921,1.699999988079071,
run40,8567.009999990463,239.65999999999255,39.568000000000374,0.158,292.34399999999994,0,243.85199999999998,230.55400000000003,0,0,1210.8499999642372,1211.6169999837875,0,4,1091.699999988079,2.199999988079071,
run41,10227.069999992847,294.9759999999967,47.707000000002516,0.066,359.92500000000007,0,298.546,272.152,0,0,1369.6830000281334,1370.1230000257492,0,4,1240.199999988079,0.699999988079071,
run42,10043.815999984741,290.0469999999929,46.75300000000262,0.092,353.1399999999999,0,299.27200000000005,266.80400000000003,0,0,1371.3469999432564,1371.777999997139,0,4,1233.1000000238419,1.5,
run43,9049.433000028133,268.3419999999919,43.551000000001224,0.074,338.366,0,274.7939999999999,245.35600000000008,0,0,1336.807000041008,1337.3019999861717,0,4,1196.699999988079,0.5999999642372131,
run44,10152.009999990463,298.36099999998584,48.3190000000028,0.073,367.04699999999985,0,298.04,261.227,0,0,1250.017999947071,1251.0409999489784,0,4,1134.2000000476837,1.699999988079071,
run45,8632.974999964237,257.5759999999921,41.789000000001124,0.109,309.5259999999999,0,255.0530000000001,233.50500000000002,0,0,1226.608999967575,1226.9850000143051,0,4,1092.6000000238419,1.800000011920929,
run46,8994.119000017643,253.81799999999166,43.25200000000154,0.08,325.758,0,264.124,233.082,0,0,1359.9810000061989,1360.4169999957085,0,4,1174.7000000476837,0.8999999761581421,
run47,9997.87800002098,304.2959999999951,47.98700000000302,0.069,373.6900000000001,0,303.084,267.007,0,0,1166.9710000157356,1167.4740000367165,0,4,1029.199999988079,0.800000011920929,
run48,10220.604999959469,300.4569999999903,48.776000000003314,0.103,362.67000000000013,0,297.53100000000006,254.87100000000004,0,0,1300.5079999566078,1300.9259999990463,0,4,1202.699999988079,1,
run49,10305.722999989986,300.71099999998853,47.14400000000238,0.138,372.823,0,306.17799999999994,275.389,0,0,1351.3019999861717,1351.8209999799728,0,4,1232,0.7999999523162842,
